	TCGA-BH-A0B5	TCGA-BH-A0C3
CD99	0	0.004885015
CD96	4.022641408	7.775991733
LINC00511	0.305877228	2.647456119
LINC00517	0	0
CD93	2.366461763	4.249904121
LINC00515	8.930582208	7.317256724
CYB5RL	77.21042347	28.92888815
DEFB103B	0.830137232	1.905354912
DEFB103A	0.009042729	0.075092569
MPC1L	0.049102564	0.13837914
MIR598	26.31610601	11.92457689
LINC00706	0.11188956	0.819840505
MIR595	0.541739275	1.374977793
MIR596	0	0
MIR597	0	0
MIR590	0	0
MIR591	0	0.169885105
MIR592	0	0
MIR593	0	0
CT47B1	0	0.247105607
JOSD1	0	0
JOSD2	1.445624655	7.061615896
THRIL	0	0
LOC105373496	0	0
PTPA	0	0
ADAMTS7P1	0	0
ROCK1P1	10.42309708	18.78962245
SOX8	4.507471678	3.154432009
SOX9	0	0
NUP37	0	0
SOX2	9.693562207	23.9699908
SOX3	0.00639205	0.011709004
SOX1	0.176717822	1.057462519
SOX7	0.098433528	2.125097067
SOX4	1.223484619	45.40400682
SOX5	2.744009761	4.429856268
EMBP1	0.006200008	0.068143329
KLRC1	0	0
KLRC3	0.005482273	0
KLRC2	2.901987607	3.230352587
KLRC4	0.418106648	0.105122275
SLC1A5	1.971031887	0.636022298
SLC1A6	0.269685344	0.065868215
LYST	0.046199025	0.719335595
ARHGEF40	0	0.033148313
LURAP1L	0	0.152318599
NALCN-AS1	0	0.163674251
LOC101928358	57.83814664	45.83757092
LOC401286	0.002037748	0.017419556
INHBA	2.262343703	2.892775915
INHBB	25.30305072	9.849311437
INHBC	7.41760347	12.54791144
INHBE	0.010949137	0.100283547
FAM210A	0.020801898	0.254033801
FAM210B	0.023870508	0.124931922
CEP152	0.217201969	0.581019689
CFAP77	13.92724699	19.50815471
CFAP74	0	0.09551773
CFAP73	0.056844721	0.044175762
CFAP70	2.243396441	2.698999244
TSHB	34.2974034	70.64028774
CRTC1	0.574163443	0.84326906
CRTC3	0.02177078	0.070897556
CRTC2	0.088203479	0.040164738
PNMAL2	0.045135056	0.132285968
PNMAL1	0.453071378	1.787956104
LOC171391	0.058028385	0.1417291
LY86	1.617342309	3.600539786
SDHAF1	6.415804194	6.923595646
SDHAF2	7.514242045	18.83222478
SDHAF3	2.122314922	0.763711607
SDHAF4	1.454359941	8.41703473
NCALD	4.016534097	3.970723428
MALL	1.180350097	3.853980428
LOC101929002	5.230736776	6.660347809
C14orf177	4.076470736	4.199407081
SMARCAD1	3.957734888	3.486517406
HECA	11.27431067	9.196446998
S1PR5	2.954544572	20.34497708
MAL2	0.403413623	1.219610906
ARV1	0	0
PRTFDC1	0	0
USP17L17	0.022131564	0
USP17L15	11.60081884	11.33697107
USP17L13	0.105499574	0.515346404
USP17L12	38.06577443	29.06214084
USP17L11	7.715818489	10.38975235
USP17L10	2.127366924	3.880587191
AGTR2	0	0
AGTR1	0	0
GGNBP1	0	0
USP17L19	0	0
USP17L18	0	0
CD4	0	0
CD5	0	0
CD6	11.9968096	3.304309246
CD7	0	0.021908039
CD2	9.682437686	8.278533104
KIR3DL1	0	0
CDY2A	6.054786493	10.01384283
CD9	0.149953201	1.683555585
CDY2B	0.162134696	1.743674709
NUSAP1	0.102541566	1.356596229
BTAF1	0.510383663	11.07177349
CDA	0.038375914	0.006694979
CD274	0	0
RHEB	8.279123704	80.1285059
MRPS25	0	0
KCNK4-TEX40	0.227612554	1.932494769
AACS	3.415324791	16.96180207
GTF2IRD2B	1.14872701	0.21734003
ADCYAP1R1	0.409617112	0.926345264
MSC	14.90186154	12.07832633
NR1H3	5.290985639	9.656720018
SPANXB1	0.011401845	0.006961995
SLC2A4RG	11.40713685	5.21845156
BAZ1B	0.837815495	2.180471724
ABCC8	2.946452385	3.238956995
ABCC9	3.753211657	1.963045298
ABCC4	15.63561575	8.701355406
ABCC5	0	0
ABCC6	35.11194376	16.49187665
COL20A1	0.523641163	0.796536764
ABCC2	0.025285753	0.325634004
ABCC3	10.65855827	1.314456433
MIRLET7G	0.581857196	0.871174467
MIRLET7D	1.130313405	4.315654821
MIRLET7E	6.756618144	0.473224072
MIRLET7C	0.001419776	0.010403024
MIRLET7I	0.182507277	0.262569533
PPP4R3CP	0.262540113	2.717313486
FBXW7-AS1	0	0.171415601
DYX1C1	4.896766687	9.422960471
RPL22L1	0	0
SNORD116-9	0.33150258	0.40483259
SNORD116-8	0	0.352354291
SNORD116-5	0	0
SNORD116-4	0	0.102296407
RYR3	0.053103685	0.408558043
RYR2	3.168372255	9.930755764
SNORD116-1	0	0
SNORD116-3	0	0.600856791
SNORD116-2	0	0
GOLGA1	0.324596277	1.58559431
GOLGA2	0.25524501	1.212455198
GOLGA3	0.078880346	0.066360025
GOLGA4	0	0
GOLGA5	0	0.200285597
GOLGA7	0.16400654	0
SLCO3A1	5.355757671	7.188519277
ENPP6	13.25057865	14.6865075
ENPP7	9.885941122	9.206967529
ENPP4	26.91237797	18.01880184
ENPP5	19.50533013	19.46022273
ENPP2	28.78069492	25.10289326
ENPP3	1.966774769	3.694510367
ENPP1	0.053006579	2.403171644
ZZEF1	0.004390144	0
PTMS	8.559124353	4.10734041
DDX3Y	0.219239511	6.024068438
SLC2A2	35.45407535	13.67442547
DNM1	0.697819331	0.778716588
DNM3	9.719572522	5.404861627
DNM2	4.066387113	7.536316374
NORAD	86.40642851	93.56188906
TRAP1	0	0.005568373
ZNF287	2.096545017	3.289064685
ZNF284	0.561116911	0.589506861
ZNF285	5.810135719	8.786761416
ZNF282	101.1850312	95.08932919
ZNF283	9.204698394	16.4353357
ZNF281	1.402518068	2.235661299
PLPPR4	0.350931024	1.325033535
PLPPR5	0.292732325	1.418859808
PLPPR1	4.549769105	9.518531186
PLPPR2	0.588395298	1.931928992
PLPPR3	3.825925797	5.931645149
RFXAP	1.057457329	1.1093436
SNORD19B	0.010225741	0
LOC101928014	0.216574458	1.509102025
LOC101928012	3.24655781	9.156044136
RAD23B	0	2.332402867
RAD23A	2.547222126	3.110680251
SLC6A19	0	0
MIR4498	0	0
MIR4499	0	0
MIR4494	78.75387921	33.06556802
DAB1-AS1	38.93564811	28.93304962
MIR4496	0.002953112	0.003606356
MIR4497	0	0
MIR4490	0	0
MIR4491	0	0
MIR4492	0	0
MIR4493	0.036276185	0.132901968
RHOXF2B	0	0
SACM1L	0	0
IL4I1	0	0
LINC01918	0	0
LINC01919	0	0
FRMPD3-AS1	0	0
CST11	9.004632727	7.821000008
LINC01917	0.151976407	0.356341132
LINC01910	0	0.810868844
LINC01913	0	0
IFNA8	1.283926475	0.105941713
IFNA2	0	0.03361684
IFNA1	0.015024707	0
IFNA7	0.011816929	0.05772357
CCKAR	0.007034141	0
MIR449B	0	0.054938783
MIR449C	0	0
AP1B1P1	0	0.016502282
TIMM29	0	0
RCOR1	0	0.011062286
TIMM23	0	0
TIMM22	0	0
TIMM21	0	0.046014829
CRYAB	5.051366212	5.065731258
CRYAA	5.549434441	8.998158229
ELF1	42.99333466	22.06337614
ELF3	5.980539038	6.475420219
ELF2	5.160632048	3.492691614
ELF5	381.976853	67.41650164
ELF4	0	0
CWH43	9.360409602	22.65011204
ZRSR2	0.008666734	20.82374171
MIR3148	3.522021282	7.357453971
UPK3B	0.003466983	35.59013557
UPK3A	2.454778144	5.35193186
MIR3143	0	0.103078789
MIR3141	6.046211242	6.989745547
MIR3140	0	0
MIR3147	0.117147528	0.228897825
MIR3146	0	1.828487444
MIR3145	0	0
MIR3144	0	0
LDHD	0	0
GMPR2	0	0
LDHA	0	0
LDHB	0	0.464076383
LDHC	0	0
SLFN11	21.56453093	6.065452757
GPC6-AS1	11.55277385	19.61780916
CFL2	114.7697165	42.23042778
CFL1	227.0289254	111.190399
LINC00310	0.089244609	0.045410816
FOXD1	5.45920799	4.669312833
PLEKHG2	0	0
PLEKHG3	17.63590034	4.317481205
H1FOO	60.28156457	66.34345109
PLEKHG1	0	0
PLEKHG6	0.019016218	0.046445399
PLEKHG7	3.090721069	2.748593267
PLEKHG4	3.498117657	3.701583895
PLEKHG5	0.024652882	0
SIGLEC1	3.696132785	3.415521887
METTL11B	18.37489232	2.863002684
SERPINH1	0	0.028554975
RNF14	0.676124122	8.236089221
RNF17	4.534591222	3.170272091
RNF10	2.195038073	1.375280888
RNF11	0	0
RNF13	36.55136388	18.86837869
CAMK1	18.38619535	13.5063257
CAMK4	0.002765463	0
HMGCLL1	29.96455806	27.46396343
NACAP1	65.40666959	32.89219407
FOXQ1	18.23382749	24.03647561
CAMKV	9.812354504	1.231167347
FAM187B	0.073926744	0.325554087
FAM183A	0.223971431	0.507390179
RIT2	0.160315074	0.305902439
RIT1	0	0.732239471
LOC102724957	0	0.039030014
LOC102724951	0	0.048210638
ZNF37BP	0	1.151107613
HRH4	0.010933769	0.026704746
HRH2	4.321545121	7.238952129
HRH3	0	0
HRH1	0	0
TPRN	0.885676892	5.304072698
GTF2IRD1	0.050972589	0.041498652
COL4A6	0.236898335	0.274465448
COL4A5	0	0.042741591
COL4A4	1.390625231	1.338006017
COL4A3	0.647976381	2.195712465
COL4A2	2.436120532	3.929579989
COL4A1	0.199751555	3.06664394
LOC100506405	0.304908015	6.661020363
LINC02032	0.080304364	0.969143445
LINC02036	0.011953567	1.109429425
LINC02037	167.3118197	37.57782021
LINC02035	194.171685	22.97988588
HLCS	0	0.032497236
LINC02039	0	0
HLF	0.016062496	0.804239588
TMPRSS11A	0	0
TMPRSS11B	1.229150546	2.946495197
TMPRSS11D	3.543115043	5.634095538
TMPRSS11E	0	0
TMPRSS11F	9.85293757	13.5570475
HYI	0.00392459	0
NDST1-AS1	0	0
COX4I2	0	0.0115526
COX4I1	0	0.26698501
EDA	0	0.018225222
CCDC116	4.480850207	3.111005478
CCDC117	0.169354579	1.447716544
CCDC114	6.902237709	2.169038104
CCDC115	48.89102716	53.65873499
CCDC112	0.908257391	1.535980772
MCF2L	0.036983503	0.219370118
CCDC110	0.713121362	1.25791948
UBXN10-AS1	0.028993945	0.314241999
BPESC1	7.283590275	15.35452301
IPO13	2.325960793	3.80658336
ZNF780A	2.127628472	2.170020206
ZNF780B	0.101172865	0.859253587
FRG1	0.061100476	1.641556462
FRG2	0	0.005402366
TBC1D31	6.731269787	7.632563757
LINC01072	1.131608093	3.324735886
MCM10	0.909447135	3.286448269
IGFBPL1	18.09068036	16.6863598
LRGUK	0	0
OR5P3	0.566337761	0.612067761
OR5P2	0	0
ATP6V0E1	0.134266447	0.21978535
ATP6V0E2	0.185313885	0
LOC101927282	0.062341667	0.339665632
SIX4	0	0.040656264
SIX5	0	0.035598001
SIX6	94.94291093	62.83760075
SIX1	13.52033523	10.70311817
SIX2	0	0
SIX3	0.695020204	1.077384899
LOC100506384	1.301306108	3.306739989
LINC00308	0	0
LINC00309	5.563687782	0.266309763
LOC102724163	1.335481824	0.215727117
LINC00303	0	0.256410019
LINC00301	0	0
KNDC1	0	0
LOC100506388	0.004711406	0
LINC00304	0.174953951	0.557875977
LINC00305	0.024718067	0.06037165
MTCYBP38	0	0
MTCYBP39	0.017561126	0.259731667
MTCYBP34	0.197827503	0.499837085
MTCYBP35	0.007867014	0.033625327
MTCYBP36	0	0
MIR3670-3	0	0
C3orf70	0	0
GPR75	0	0
MIR381	0.205549093	0.016734505
MIR380	0	0
MIR383	0	0
TRAPPC1	1.011248593	1.56382967
UQCRC2	0	0.007112946
XPNPEP1	0.353602752	2.39301042
XPNPEP2	0	0
UQCRC1	0	0
GGCX	0	0
PAPLN	35.40566458	50.72818551
RETSAT	53.76016171	45.03124312
LOC105369486	5.283579387	9.233462366
KHDRBS1	2.399415677	1.272099664
KHDRBS3	34.97454665	32.57426135
KHDRBS2	5.824323254	7.265361134
LHCGR	0.801393171	3.405557541
OR1Q1	228.0022601	22.36697531
FLT3	0	0.048725049
B4GALT1-AS1	28.33866624	56.60942896
LOC105370027	2.00953068	0.955208232
LOC105370024	0.060131043	0
KRTAP10-12	0.738669182	0.026643313
KRTAP10-11	0	0.020134531
KRTAP10-10	0.071178602	0.818912377
LOC101929709	9.518410389	1.038253925
LOC101929705	0.292232778	0.075131813
LOC101929704	0	0.032975965
AGBL4-IT1	0	0
GJA1	0	0
GJA3	0	0
GJA4	0.418621157	0.915621898
GJA5	0.033929924	1.848018455
GJA8	0.079645348	2.2978453
GJA9	0	0
SLFNL1-AS1	33.99828028	44.8017843
KDM3B	0.002989948	0.00730268
KDM3A	14.70041146	6.85951924
EIF2B4	8.604364971	2.751189155
EIF2B5	0	0
EIF2B2	0.045446635	0.027749827
EIF2B3	0.038951553	0.380542634
EIF2B1	12.52751624	24.21113482
QPRT	2.788098958	7.638919231
IFT140	6.403194852	8.386045323
TMEM14C	6.320908114	12.48625665
TMEM14B	4.036771323	4.265906689
TMEM14A	17.08341354	8.333783286
LURAP1	16.00589878	19.31041408
TPBGL	1.185017049	3.484650427
C9orf129	1.470697723	4.978082821
MYT1L	84.01269142	61.08559093
CFHR2	11.97588356	7.808434533
CFHR3	11.98388512	16.11168412
CFHR1	0.386574206	1.6830904
CFHR4	0.033470722	0.149873576
CFHR5	0.02700281	0.049463947
TMEM147	0.001191088	0.004363687
TMEM145	0	0
TMEM144	0.066054568	0.035291447
TMEM143	0.049642398	0
TMEM141	0	0.006534042
FOXL1	0	0
RTKN2	16.49997471	24.22709318
PSMB8-AS1	0.011803501	0.331533356
FAM32A	1.473273071	4.127382787
FER1L6	3.249997197	2.411165841
FER1L4	9.825617022	19.64686505
FER1L5	0.054128294	0.305084955
ZMAT1	0.048954612	0.354716113
ZMAT3	2.930849825	3.325603237
ZMAT2	37.33347202	35.62758605
ZMAT5	0.005143817	0.003140827
ZMAT4	0.02233904	0.881371492
MYBL1	0.011899281	0.154396773
SMOC2	1.606997803	5.965919927
SMOC1	2.203189656	5.781518046
MYBL2	45.8992033	38.9783184
C11orf16	2.668181394	2.895691609
MYLK-AS2	0	0.05670508
MYLK-AS1	0.150662176	0.783269133
LOC389332	7.813496087	29.02675774
CADPS	4.282976918	3.153042656
TARS	0.134654271	1.048307941
C1QTNF1-AS1	0	0.160566512
MAMSTR	0	0
LINC00909	0.381566235	0.621294097
FAM66E	0	0
FAM66B	0.005321977	0.023397211
FAM66C	14.34354502	11.10415155
CPPED1	0.403225188	0.039393647
LUCAT1	0.316427629	0.840049966
CDX1	2.077693751	3.498307489
SRPX2	0	0
MBNL1	0.069993806	0.330510225
MBNL2	0.177166472	1.032796465
MBNL3	5.457062141	2.591140856
A1BG	0.026826139	0.013104085
SPACA6P-AS	0.026588091	0.259756064
LRFN2	16.30438325	4.861239312
MCUB	26.58641402	19.02713172
MYCBP	26.40578806	30.82798521
C16orf74	2.840503461	2.389504533
C16orf70	0.007778643	0.161488387
C16orf71	0.003932514	0.120060145
C16orf72	0.009529432	0.040730863
LYRM4	2.691436542	3.206760001
C16orf78	5.167905972	7.96397221
HABP4	0.542928573	3.018517916
ZNF853	2.134009654	4.60606508
ZNF852	0.137200488	0.187982831
HABP2	3.41154265	3.954047719
ZNF850	2.18785384	3.060702434
NDRG1	0	0
NDRG3	11.97741054	2.739606737
NDRG4	1.349216362	6.057899339
SRSF5	0.331580968	1.075309643
SRSF4	0	0.104058691
SRSF7	0.26794699	0.695641631
SRSF6	39.78506806	19.52494022
SRSF1	8.89841517	19.19115872
SRSF3	1.290444325	0.954610941
SRSF9	29.47433564	69.42754223
SRSF8	26.58030452	21.16644025
CISD2	15.31099372	30.27407163
CISD3	18.04339747	51.36869874
CISD1	31.7490145	51.35046866
CLNS1A	30.75848415	31.84732331
LOC105376731	9.908509419	12.8575436
LOC105376736	10.02606017	22.07392913
ZNF581	4.870811792	8.159698221
ZNF580	8.413418475	4.572799212
ZNF583	4.559117742	5.088109427
ZNF582	10.95257959	16.01477877
TIPARP	0	0.029138027
ZNF584	0.465093172	0.21299028
ZNF587	3.715655074	12.02348128
ZNF586	6.279708056	7.202320662
ZNF589	0.570258471	0.665713542
MTRF1L	0.772054666	1.510811056
TNKS2-AS1	22.20732371	12.55911309
ZER1	1.639843527	3.073375984
FAM160B1	1.131979832	6.05502872
HIST2H2AA3	1.543250743	3.646721044
HIST2H2AA4	1.69041698	5.13501653
TSSK6	3.536906773	1.687639345
ZNF324	1.044167786	0.500056024
TSSK4	14.6179742	26.88616439
ZNF326	8.57986915	7.159662338
TSSK2	5.908138462	11.33629061
TSSK3	0	0
ZNF322	0.205746499	1.119243042
SRI	1.012300253	2.946114851
ZNF329	0.421097872	1.948204235
SRL	2.805760095	4.036163229
SRM	0	0
SRR	0.064000726	0.703422031
SF3B3	0.831541361	1.839151495
SRY	15.90054435	16.10368052
EIF2AK1	2.675715884	5.206077581
EIF2AK3	0.688585858	0.333692243
EIF2AK2	18.66719325	24.85155929
EIF2AK4	2.338429437	3.415963042
FAM136A	6.134666332	9.438092895
PLAUR	0	0
SLCO1B1	20.75170315	29.69946704
SLCO1B3	3.300201526	7.752313144
SLCO1B7	6.463791642	8.751808192
LOX	7.256709869	6.901452728
PPTC7	6.381693226	11.70236423
TIMM17B	0.947352113	1.524048917
TIMM17A	0	0.034144696
GSN-AS1	0	0
PIGA	0	0.078067307
PIGB	16.61780967	4.095635339
PIGC	8.651943379	7.353901094
PIGF	5.187458997	8.770898736
PIGG	12.50263916	8.709259267
PIGH	0.055610028	0.195744164
PIGK	1.480699726	2.819022452
PIGL	2.452695776	3.430916089
PIGM	4.32977265	6.380006655
PIGN	1.771521021	1.987566994
PIGO	2.608449125	6.281835043
PIGP	3.629242486	6.742719405
PIGQ	5.137959275	7.772374502
PIGR	1.120125808	3.831981575
PIGS	3.409050037	5.991409849
PIGT	2.39119894	7.539738923
PIGU	2.898267878	7.735958256
PIGV	3.443350733	2.600830954
PIGW	2.826241682	6.182640559
PIGX	0.003560471	93.83123915
PIGY	14.08238457	14.43393765
PIGZ	37.4178759	60.87428303
LINC01278	4.020433883	7.589750508
BBIP1	4.565462947	8.529015874
LINC01276	1.909308002	3.15419404
LINC01271	5.536972924	4.835955655
LINC01270	0	0
LINC01273	5.109434508	2.696152268
RAB9BP1	2.513318592	12.44116106
PUF60	1.119103448	2.184291158
PLVAP	0.015596217	0.076184712
MIR4510	0.034623603	0.042282515
MIR4513	0.315334405	0.164135841
MIR4512	0.104567928	0.872608949
MIR4515	0	0
MIR4514	14.2247855	19.72170622
MIR4517	58.52365251	39.78775483
MIR4516	0	0
MIR4519	0	1.106228588
MIR4518	0.202345731	1.48263364
NTRK1	0	0
NTRK2	0	0
NTRK3	4.197915737	10.70732107
SAP18	0.181170015	0
STPG3-AS1	0	0
COL19A1	0	0
LINC01899	0.025037729	0.642100175
NKRF	25.85267553	16.3594275
UMODL1-AS1	1.940733835	1.633132502
OR9Q1	36.23090879	32.38982582
LOC100128006	0.183193666	0.369133067
ATG2A	0.001830645	0.03800508
LINC01890	0.028302673	0.241943546
ATG2B	1.163487953	3.454726464
GPR3	0	0.044435151
GPR1	0.012524615	0
GPR6	0	0
GPR4	3.181455959	5.819352738
C1orf35	0	0
SWT1	2.427025997	5.895604016
LOC102724362	0.287302236	0.233903274
LOC102724360	0.41782894	0.234985748
NCBP2L	0	0
PTOV1	3.601625332	1.016393682
FKTN	1.652818924	2.764852474
NHP2	1.979284647	2.825439885
MIR149	0.025150317	9.859094886
MIR143	0.097684146	0.099410302
MIR142	0.047214004	0.201802912
MIR141	8.571693692	15.58361023
MIR140	0.020591129	0.039115983
MIR145	14.36306279	24.25644275
CHML	0	0
TPRKB	0.515110421	2.359555681
HNF4G	0.12464497	0.304434108
HNF4A	0	0.801142388
METTL21C	0	0.172973925
LOC728673	0	0
PP7080	1.100637276	4.290378952
MIR1273H	6.40883396	8.477158832
MIR1273E	0.055112476	0.522592881
MIR1273D	0.00213112	0
MIR1273G	0	0.052464518
MIR1273F	0.36176964	0.441794873
MIR1273A	1.746201228	4.168634064
MGAT3-AS1	0	0
MIR1273C	0	0
ZNF571-AS1	0	0
HELLS	0	0
AKAP17A	0	0
PDILT	0	0
LOC100507250	0.469295822	0.191035459
NABP1	0	0
HDHD5	0.051252044	0.375535494
TMA7	0.056807547	0.892482726
HDHD3	4.88638871	11.30888663
TALDO1	0	0.016719799
MBL2	0.038335448	0.00668792
SNORD21	4.337069213	6.526121151
SNORD20	37.48103802	35.44826471
TCEB3C	5.166400785	14.33588167
SNORD22	85.86192625	36.67392576
SNORD25	0	0.010662444
SNORD24	0	0
SNORD27	0	0
SNORD26	0	0
SNORD28	0	0
MLH3	0	0
CRY1	0	0
MLH1	0	0
LRP5L	0	0
KIAA0556	0	0
CRYM	1.699094417	4.543487031
OR5AL1	2.640887605	4.724832985
PRLHR	9.448949824	9.610533122
LOC105371620	0.352317012	1.236450272
TGIF2-C20orf24	3.348784696	10.80144883
BRWD1-IT2	0.053555811	0.865326985
LINC02204	0	0
LINC02206	0	0.003493781
LINC02201	0.186037269	0.283987041
LINC02203	0	0.062180169
LINC02202	0.287968681	0.277633245
WEE2	0.004859832	0.023739403
WEE1	0.065009546	0
LINC02209	0	0.008004683
AAED1	0	0
AKAP4	2.414172183	0.74000979
AKAP5	0.015270129	0.217559494
AKAP6	1.005092573	6.287458939
AKAP7	0	0
AKAP1	7.855987707	4.985059153
AKAP2	0	0.00625481
AKAP3	0.093334393	0.612961379
LOC101927855	0.186197419	1.024196932
EIF2D	4.063584885	2.44659295
LOC101927851	26.22069363	26.36803103
AKAP9	0.091161101	0.154888887
EIF2A	0.182651776	0.949281653
LOC105370605	0.16575129	0.323866072
LOC101929988	8.087857226	14.62191658
TUBE1	0.121577477	0.947930332
MIR3142HG	4.876965474	10.64725273
LOC283194	18.19436385	50.64229321
KLHL34	0	0
FLJ31356	0.355574345	1.302687441
TMEM99	1.508234528	2.916965984
PMFBP1	0.040627435	0.57883495
OVGP1	0.004213256	0.565977417
LOC101927588	0.004279215	0.057483782
CETN3	0.015575429	0.107784485
CETN2	3.971013552	8.25690517
CETN1	0.035590947	0.147108381
LTC4S	0.36417502	1.815990367
PCLO	0.065190884	0.047766858
LOC102725191	3.957859043	5.666483207
UCK1	20.0980317	25.74781466
PHRF1	0	0
FSIP2	0.013070991	0.031924718
FSIP1	1.078307327	1.277736822
DNAJC8	0	0
DNAJC9	12.49116029	12.66351884
DNAJC4	5.236752411	7.763887687
DNAJC5	0.020327396	0.273863855
DNAJC6	0.079196652	0.567396676
DNAJC7	34.1554409	26.41266311
DNAJC1	1.398513414	3.204063142
DNAJC2	5.883668883	16.56655145
DNAJC3	15.98140896	17.9438772
GOSR2	0.21733107	0.73875835
PTPRVP	7.242586889	7.289707671
GOSR1	12.62148689	11.43453777
MIR4713HG	3.230534058	4.287191928
NRN1	14.15381425	19.77242627
MAP3K6	3.410932605	4.104244117
MAP3K7	0.030707713	0.305772584
LOC105375929	3.827680188	7.614598186
RBMY1A1	0	0
LOC100131635	52.671602	10.76406034
RNF152	8.742267403	11.19491713
RNF150	0	0
RNF151	0	0
RNF157	0.086921179	0.238834289
MECP2	1.122531593	4.237796079
LOC100996720	10.85278671	4.050201655
TAS2R8	0	0.019455145
TAS2R9	12.93658865	1.03646898
TAS2R7	2.750474008	6.381583401
TAS2R4	0.128883816	0.017488173
TAS2R5	0	0.015307427
TAS2R3	0	0
SPAG16	0	0
SPAG17	0.072071839	0.760125111
MIR466	0.284268503	1.537379018
CDK5RAP2	0	0.103690091
CDK5RAP3	1.756758921	2.099275402
CDK5RAP1	0.583947071	0.258953845
CCDC144B	0	0
CCDC144A	4.12391841	10.45925961
BAX	7.810845231	19.66032457
BAD	4.353158036	6.428479142
PMPCB	0.022344673	0.574985029
PMPCA	0.063059176	0.323923288
NEO1	3.137805831	7.457870724
GZF1	10.18031226	9.067965585
ATP6V1B1	12.24214689	18.82249659
ATP6V1B2	5.579706558	5.947783208
PIP5KL1	3.201734174	20.50392031
P2RY8	2.504079349	3.806819507
P2RY2	0.323005718	38.31962487
SEC61G	9.412959785	12.05506094
P2RY1	0.069951906	1.429455271
SEC61B	0.709321848	1.514831074
P2RY4	0.397548184	2.966130985
NCL	13.06843641	13.97595506
ADGRE4P	0.579625899	0.789624556
GUK1	41.89746898	46.28869439
WRAP73	0.068378902	0.178938543
CDCA8	74.90795737	77.62432666
ATP5J	0.071395163	0.469474523
OR6T1	19.90692289	17.43247687
ATP5O	1.200715948	2.930138249
MEP1A	0.29028294	1.448805493
MEP1B	51.82863544	26.38466185
ATP5L	0.014307274	0.034944227
NCSTN	26.44875848	23.15081764
CEP104	0	0.006384944
FLJ16779	0.006031987	0
TCP11L1	37.7675734	39.31448742
TCP11L2	26.00377702	40.20079734
ANGPT2	5.703267032	5.435633109
ANGPT1	0	0.009964458
ANGPT4	1.618991932	2.193257828
DUPD1	1.047736198	2.791110203
CEP295NL	0.878494071	1.440725989
RPS29P29	11.92372181	0.92893404
RNU105B	0.803021755	0.337735657
RNU105C	0	0
GUCA1C	0.005649246	0.02759555
GUCA1B	0	0
C17orf107	0	0
C17orf105	0	0
C17orf100	0	0
ADAM32	0.209981419	0.906053891
ADAM33	0.077720235	2.674294628
ADAM30	0.016606045	0.020279384
CBSL	0	0
DOT1L	0.322657231	0.384558716
TCL1B	4.243676245	6.793540516
CARS	0	0
CT47A5	0	0.038016247
SYCP2	0.874958594	2.430719453
SYCP3	0	0
TAOK2	5.990397281	3.639742244
SYCP1	0	0
MCEMP1	0.279516249	5.028977437
SLC22A18	0.020345549	0.308091451
ADAM3A	6.636126837	6.539132374
SLC22A16	0.086199841	0.004386153
SLC22A17	0.049047076	0.019965511
