,drug_name1,drug_name2,id_1,id_2,similarity
2689,ERLOTINIB,CETUXIMAB,DB00530,0,
2690,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2691,CETUXIMAB,BEVACIZUMAB,0,0,
2692,ERLOTINIB,CETUXIMAB,DB00530,0,
2693,ERLOTINIB,CETUXIMAB,DB00530,0,
2694,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2695,CETUXIMAB,BEVACIZUMAB,0,0,
2696,ERLOTINIB,CETUXIMAB,DB00530,0,
2697,ERLOTINIB,CETUXIMAB,DB00530,0,
2698,ERLOTINIB,CETUXIMAB,DB00530,0,
2699,CETUXIMAB,ERLOTINIB,0,DB00530,0
2700,CETUXIMAB,ERLOTINIB,0,DB00530,0
2701,ERLOTINIB,CETUXIMAB,DB00530,0,
2702,ERLOTINIB,CETUXIMAB,DB00530,0,
2703,CETUXIMAB,ERLOTINIB,0,DB00530,0
2704,PSEUDOEPHEDRINE,ACETAMINOPHEN,DB00852,DB00316,0.584615385
2705,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2706,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2707,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2708,PSEUDOEPHEDRINE,ACETAMINOPHEN,DB00852,DB00316,0.584615385
2709,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2710,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2711,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2712,AMITRIPTYLINE,PERPHENAZINE,DB00321,DB00850,0.412587413
2713,AMITRIPTYLINE,PERPHENAZINE,DB00321,DB00850,0.412587413
2714,AMITRIPTYLINE,PERPHENAZINE,DB00321,DB00850,0.412587413
2715,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2716,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2717,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2718,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2719,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2720,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2721,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2722,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2723,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2724,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2725,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2726,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2727,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2728,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2729,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2730,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2731,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2732,LENALIDOMIDE,BORTEZOMIB,DB00480,DB00188,0.611428571
2733,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2734,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2735,CYCLOPHOSPHAMIDE,DEXAMETHASONE,DB00531,DB01234,0.120967742
2736,OLAPARIB,PACLITAXEL,DB09074,DB01229,0.502145923
2737,OLAPARIB,PACLITAXEL,DB09074,DB01229,0.502145923
2738,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2739,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2740,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2741,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2742,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2743,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2744,PACLITAXEL,OLAPARIB,DB01229,DB09074,0.502145923
2745,NERATINIB,PACLITAXEL,DB11828,DB01229,0
2746,PACLITAXEL,NERATINIB,DB01229,DB11828,0
2747,PACLITAXEL,NERATINIB,DB01229,DB11828,0
2748,PACLITAXEL,NERATINIB,DB01229,DB11828,0
2749,ATORVASTATIN,CLOPIDOGREL,DB01076,DB00758,0.445945946
2750,ATORVASTATIN,CLOPIDOGREL,DB01076,DB00758,0.445945946
2751,CLOPIDOGREL,ATORVASTATIN,DB00758,DB01076,0.445945946
2752,CLOPIDOGREL,ATORVASTATIN,DB00758,DB01076,0.445945946
2753,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
2754,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2755,DOXORUBICIN,CISPLATIN,DB00997,DB00515,0.016574586
2756,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2757,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
2758,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
2759,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
2760,VINCRISTINE,IFOSFAMIDE,DB00541,DB01181,0.11969112
2761,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2762,DOXORUBICIN,IFOSFAMIDE,DB00997,DB01181,0.131979695
2763,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
2764,IFOSFAMIDE,DOXORUBICIN,DB01181,DB00997,0.131979695
2765,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2766,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2767,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2768,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2769,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2770,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2771,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2772,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2773,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2774,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2775,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2776,CODEINE,PROMETHAZINE,DB00318,DB01069,0.35978836
2777,PSEUDOEPHEDRINE,DESLORATADINE,DB00852,DB00967,0.416666667
2778,DESLORATADINE,PSEUDOEPHEDRINE,DB00967,DB00852,0.416666667
2779,FLUOROURACIL,BEVACIZUMAB,DB00544,0,
2780,FLUOROURACIL,ENZASTAURIN,DB00544,0,
2781,FLUOROURACIL,ENZASTAURIN,DB00544,0,
2782,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
2783,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
2784,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2785,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2786,METHOTREXATE,ADALIMUMAB,DB00563,0,
2787,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2788,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2789,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2790,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2791,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2792,DOXORUBICIN,RITUXIMAB,DB00997,0,
2793,VINCRISTINE,RITUXIMAB,DB00541,0,
2794,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2795,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2796,VINCRISTINE,RITUXIMAB,DB00541,0,
2797,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2798,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2799,RITUXIMAB,PREDNISONE,0,DB00635,0
2800,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2801,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2802,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2803,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2804,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2805,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2806,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2807,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2808,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
2809,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2810,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
2811,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
2812,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2813,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2814,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2815,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2816,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2817,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
2818,VINCRISTINE,CYCLOPHOSPHAMIDE,DB00541,DB00531,0.115830116
2819,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2820,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2821,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2822,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
2823,PREDNISONE,CYCLOPHOSPHAMIDE,DB00635,DB00531,0.127118644
2824,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2825,PREDNISONE,DOXORUBICIN,DB00635,DB00997,0.402116402
2826,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2827,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2828,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
2829,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2830,METOPROLOL,FELODIPINE,DB00264,DB01023,0.496932515
2831,METOPROLOL,FELODIPINE,DB00264,DB01023,0.496932515
2832,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2833,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2834,INIPARIB,PACLITAXEL,0,DB01229,0
2835,INIPARIB,CARBOPLATIN,0,DB00958,0
2836,PACLITAXEL,INIPARIB,DB01229,0,
2837,INIPARIB,CARBOPLATIN,0,DB00958,0
2838,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2839,DEXTROMETHORPHAN,PROMETHAZINE,DB00514,DB01069,0.425
2840,DEXTROMETHORPHAN,PROMETHAZINE,DB00514,DB01069,0.425
2841,DEXTROMETHORPHAN,PROMETHAZINE,DB00514,DB01069,0.425
2842,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2843,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2844,METHOTREXATE,ADALIMUMAB,DB00563,0,
2845,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2846,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2847,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2848,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2849,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2850,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2851,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2852,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2853,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2854,ASPIRIN,PRASUGREL,0,DB06209,0
2855,PRASUGREL,CLOPIDOGREL,DB06209,DB00758,0.710059172
2856,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2857,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2858,DROSPIRENONE,ETHINYL ESTRADIOL,DB01395,0,
2859,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
2860,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2861,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2862,GEFITINIB,FULVESTRANT,DB00317,DB00947,0.337164751
2863,NORETHINDRONE,ETHINYL ESTRADIOL,0,0,
2864,PSEUDOEPHEDRINE,CODEINE,DB00852,DB00318,0.552795031
2865,PSEUDOEPHEDRINE,CODEINE,DB00852,DB00318,0.552795031
2866,PSEUDOEPHEDRINE,CODEINE,DB00852,DB00318,0.552795031
2867,CODEINE,PSEUDOEPHEDRINE,DB00318,DB00852,0.552795031
2868,CODEINE,PSEUDOEPHEDRINE,DB00318,DB00852,0.552795031
2869,CODEINE,PSEUDOEPHEDRINE,DB00318,DB00852,0.552795031
2870,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
2871,AXITINIB,GEMCITABINE,DB06626,DB00441,0.223744292
2872,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
2873,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
2874,AXITINIB,GEMCITABINE,DB06626,DB00441,0.223744292
2875,GEMCITABINE,AXITINIB,DB00441,DB06626,0.223744292
2876,ASPIRIN,TICAGRELOR,0,DB08816,0
2877,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2878,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2879,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2880,CARBAMAZEPINE,LAMOTRIGINE,DB00564,DB00555,0.494047619
2881,AZITHROMYCIN,RIFAMPIN,DB00207,0,
2882,RIFAMPIN,DOXYCYCLINE,0,DB00254,0
2883,IRBESARTAN,HYDROCHLOROTHIAZIDE,DB01029,DB00999,0.331683168
2884,LOSARTAN,HYDROCHLOROTHIAZIDE,DB00678,DB00999,0.363636364
2885,HYDROCHLOROTHIAZIDE,LOSARTAN,DB00999,DB00678,0.363636364
2886,METOPROLOL,HYDROCHLOROTHIAZIDE,DB00264,DB00999,0.314917127
2887,PROPRANOLOL,HYDROCHLOROTHIAZIDE,DB00571,DB00999,0.303664921
2888,PROPRANOLOL,HYDROCHLOROTHIAZIDE,DB00571,DB00999,0.303664921
2889,PROPRANOLOL,HYDROCHLOROTHIAZIDE,DB00571,DB00999,0.303664921
2890,PROPRANOLOL,HYDROCHLOROTHIAZIDE,DB00571,DB00999,0.303664921
2891,HYDROCHLOROTHIAZIDE,PROPRANOLOL,DB00999,DB00571,0.303664921
2892,HYDROCHLOROTHIAZIDE,SPIRONOLACTONE,DB00999,DB00421,0.155913978
2893,TIMOLOL,DORZOLAMIDE,DB00373,DB00869,0.253246753
