	TCGA-BH-A0B5	TCGA-BH-A0C3
LOC101927901	0.03775364	0.037498352
RNF157-AS1	0.548054994	0.386193603
MMGT1	7.929411394	9.712579692
SP140	0.566435033	0.765182686
ARHGAP8	2.504045547	0.647861051
ARHGAP9	1.728089777	1.872540569
MIR6769A	0	0.268395737
ARHGAP4	3.457401188	3.785149479
ARHGAP5	8.812844052	7.350932276
ARHGAP6	5.513136057	1.083386113
ICOSLG	0.335662908	0.062813207
ARHGAP1	45.31727109	27.19638519
TMPRSS11BNL	0	0.004516572
KHDC1L	0	0
RIDA	4.84479802	11.25309502
ANXA11	24.054465	19.57217504
ANXA10	0.046656284	0.08650282
ANXA13	0.146603213	0.056626846
CCT6P3	1.345757654	0.739731515
MRPL4	8.487353458	8.746997271
MRPL2	6.273162438	7.315501596
MRPL3	31.49976563	33.98987333
MRPL1	7.309788594	7.391450061
MRPL9	33.69516804	51.38267518
RTKN	12.54689169	6.917209681
CD79B	1.097409625	2.288976909
MEOX1	1.773897067	10.55280082
MEOX2	1.941065629	8.620871058
CD79A	1.653699845	3.55878818
ATXN7L3B	21.16197966	14.22571527
CBLN4	0.100644269	0.57016343
CBLN2	5.674371751	0.003503109
CBLN3	1.194531979	0.955937196
CBLN1	0.130364203	1.608822401
CYB561A3	2.99807282	3.784716742
CMSS1	5.112659811	5.862023324
MIR449A	1.30063363	0
COL4A3BP	9.258022937	6.09616615
STT3A-AS1	0	0.137013208
SLPI	22.21333845	31.06590585
TSTA3	23.28967292	22.03794281
PLLP	0.339328155	0.671820383
RPS6KC1	8.320273097	5.92534536
KRTAP22-1	0	0
KRTAP22-2	0	0
IDO2	0.026633137	0.044088409
MIR4288	0	0
IDO1	1.275506393	1.50206139
MIR4281	0	0
MIR4280	0	0
MIR4282	0	0
LDHAL6B	0.039948582	0.06943729
MIR4284	0.626231007	0.725662547
MIR4287	0	0
LDHAL6A	0.058845373	0.053035662
ZNF876P	0.524613636	0.796572511
CATSPER4	0.024987543	0
AMHR2	0.072093109	0.111386519
CATSPER1	0.276874744	0.175001612
CATSPER2	0.89742637	0.221507132
CATSPER3	0.513343065	0.198283504
MAPKAP1	10.3064748	9.966476129
LRRC8C	1.775336061	3.138471947
LOC157273	0	0.003872112
MIR548T	0	0
MIR548U	0	0
APMAP	65.95177113	88.83067663
MIR548W	0	0
MIR548P	0	0
MIR548Q	0	0
MIR548S	0	0
MIR3688-1	0	0
MIR548X	0	0
MIR548Y	0	0
MIR548Z	0	0
LINC00654	0.322368679	2.941734968
MIR548E	0.192139059	0
LINC00656	0.008917847	0
MIR548G	0	0
MIR548B	0	0
MIR548C	0	0
CATSPERD	0.222070974	0.007148081
MIR548M	0	0
MIR548N	0	0.261238517
MIR548O	0	0.171867445
LINC00658	0	0
CATSPERB	0.981187855	0.53545783
MIR548K	0	0.337808427
MIR5739	0	0
DEDD2	8.103871947	9.196966032
FAM178B	0.025554011	0.227020877
DOLK	7.944444458	10.30267213
TARSL2	2.054513114	3.57322317
ENOSF1	7.047753349	2.707495085
UG0898H09	0.014410429	0.111323232
CIAPIN1	9.261223105	7.65512981
HSP90AB1	341.3364567	474.1939318
LINC01300	0	0.024129173
PTP4A1	16.54941849	20.45151433
LINC01304	0	0
PTP4A3	5.6419561	6.020199399
PTP4A2	57.82874778	111.1472194
LINC01309	0	0
TRHDE	0.032543051	0.606641744
CLEC20A	0	0
PA2G4	37.18030022	29.28349541
GIN1	2.53097955	1.958351866
NR1I3	0.148362747	0.213417245
NR1I2	0.056559797	0
NCAM1-AS1	0.042341162	0.016354665
ULBP2	0.112805141	0.188812123
ULBP3	0.239590405	0.317293745
GRB7	9.001744291	3.072112668
ULBP1	0.048432252	0.07482962
UQCC1	5.175685698	6.066804249
UQCC3	4.279941607	4.224154918
UQCC2	4.637234597	8.77898471
HOXC9	4.652534592	3.87423411
HOXC8	2.022901855	3.236093857
HOXC5	0.103041889	0.184531362
HOXC4	4.002133206	1.035367333
HOXC6	3.778083507	3.625237894
HTRA4	0.225981213	0.28991864
LOC100128317	0.010765007	0.016632333
OR4F3	0	0
OR4F6	0	0
UROC1	0.010158148	0
OR4F4	0	0
OR4F5	0	0
HTRA2	7.825905183	6.816053274
RBMX2	10.5718974	6.956381497
MIR3179-2	0	0
POLR2D	8.308525277	8.398023506
POLR2G	24.32042853	22.49667104
POLR2F	0.024010561	0.005564581
POLR2A	37.58375182	30.34236765
MIR3179-4	0	0
POLR2B	20.48988377	24.47367957
POLR2M	3.28442636	4.151641931
POLR2L	53.68587394	55.00420437
POLR2I	17.40122755	14.09638097
POLR2H	14.47358002	10.34449722
F11R	37.23083021	22.25761446
POLR2J	21.97446914	20.61952722
SERHL	0.854147458	0.247441764
OSER1	24.03893067	18.75744433
DSCAML1	0.201889399	0.091906941
OR5B21	0	0
VBP1	24.10554925	21.30168383
ZSCAN30	3.423865258	2.299290317
UBE2Q2P1	0.539624591	0.586223401
CTNS	4.637574179	5.420045745
SNORA59B	0	0.055899825
MIR6511A3	0	0
MIR6511A2	0	0
MIR6511A1	0	0
MIR6511A4	0	0
ATP12A	0.003806447	0.017643304
CEACAM22P	0	0.012361444
TTTY21	0	0
TTTY20	0	0
TTTY23	0	0
TTTY22	0	0
ANKRD20A11P	0.492371219	0.113300472
ITFG1	5.768820693	29.71966371
TMEM239	0	0.005034144
TMEM238	1.724640193	1.391095103
TMEM235	0	0
TMEM234	3.191305479	2.375726922
TMEM237	4.992650656	2.336696032
TMEM236	0.058795115	0.039443956
TMEM231	3.690858758	0.804562515
TMEM230	31.37805276	34.41438575
TMEM233	0.317096629	0.386128132
TMEM232	0.286430453	0.05941585
LOC101928837	0.047763382	1.217637155
LOC101928834	0.62885122	0.255044577
ANKHD1	0.808628388	0.494930038
C14orf80	2.085130474	1.401163589
CTU2	2.163794793	2.035840934
CTU1	0.58332203	0.215925463
GYG2P1	0	0
CYP4F62P	0.006513188	0
MSX1	1.124557285	1.783692232
MSX2	4.238232141	0.681867054
SIN3B	8.780647727	8.071993368
SIN3A	11.59666376	9.45266809
OR2AT4	0	0
TVP23C	0.619087249	0.418173891
TVP23B	3.53336584	12.10935449
TVP23A	0.188900965	0.196633801
ILF3-AS1	4.885738733	8.141472691
LOC100507670	0.326203933	2.803484084
LOC102723828	0.023035745	0
PRRX2-AS1	0	0
TAB3	5.915422136	3.694764722
TAB2	19.29092835	15.46377961
TAB1	6.575847183	5.27196446
HMGB1P50	0	0
HMGB1P51	0	0
SUMO1	50.9122336	38.42524027
TMCO1	26.19202215	47.03837157
SUMO3	46.21914909	25.91109338
SUMO2	40.62590086	47.0299056
TMCO4	10.30593342	7.259131458
SUMO4	0.031722771	0.091899103
TMCO6	3.003119226	2.623947696
HSF2	5.112520275	5.19914924
ZIM2-AS1	0.022521794	0.045671069
HSF5	0.037170038	0.023928785
HSF4	2.613930755	0.902640803
EEF2K	14.27291344	13.42674771
MIB1	10.70815699	13.05476542
MIB2	1.976838499	1.204581618
MIR8072	7.826367609	7.922403244
MIR8073	0	0
TOR3A	18.91978647	23.24936099
MIR8076	0	0
MIR8077	0	0
MIR8074	0	0
MIR8075	0	0
MIR8078	0.603865614	0
MIR8079	0	0
PRELID3B	24.83131105	23.69311373
CXCL11	4.873967743	6.479618875
CXCL10	32.53685438	45.63343736
CYP3A4	0	0.106042378
CXCL12	9.838329224	47.96824076
CXCL14	990.163492	85.47459728
CXCL17	1.308290851	3.872438066
CXCL16	25.96146655	16.59855681
HCN1	0.021897809	0.021749738
HCN3	2.716149725	3.242501854
HCN2	0.094265407	0.23571257
HCN4	0.044446113	0
LOC100506100	3.108131836	1.152522869
LRIT2	0	0.006167104
LRIT3	0.138841055	0.160885923
LRIT1	0	0
MIR4789	0	0
GOLGA7B	0.662400745	0.828253118
PEPD	11.41316179	17.05245888
UACA	6.472983922	10.01224857
ZIC4	0.029601256	0.032014524
ZIC5	0	0
ZIC2	2.324244085	0.071031621
ZIC3	0	0.004737159
ZIC1	0.032296075	0.043181506
LOC283683	0.27836732	0.226990785
ING4	19.0588463	7.182626987
ING5	3.907452374	2.090704594
C21orf58	5.723032681	1.375004235
ING1	5.177287404	2.478248924
ING2	10.00739985	6.759958818
ING3	2.104611802	2.250889983
VASH2	1.832997318	0.771984832
VASH1	5.260744975	8.392217044
LOC392196	0.014184763	0
ACP6	1.603172322	1.420320616
ACP7	0.027209909	0
ACP1	18.07474297	19.65882638
ACP2	19.9462844	12.97382158
SNIP1	4.355047181	4.180724833
GLA	12.04456024	25.28573781
CCT8L2	0	0
FSBP	0.010627428	0
FAM160B2	9.875734091	7.311238633
GLS	4.139739358	5.606512997
TMEM11	5.620749745	11.10796595
TMEM17	1.423195015	0.643897753
TMEM18	5.72546969	3.748441249
TMEM19	5.45712834	6.36587693
NT5C3A	6.844617058	11.28568342
NT5C3B	7.134904484	11.36818162
SNORA70	0	0
AMPH	3.576050165	1.206304543
NREP-AS1	0	0
LOC107986321	0.569126711	0.011990752
ACPT	0.075315088	0.087273447
ZNF639	4.479117505	4.750397146
ZNF638	13.87874303	9.397487053
ACPP	0.705686026	0.813060493
ZNF630	2.014637619	0.810152093
NPNT	74.4216737	28.73431505
MIR1184-1	0	0
MIR1184-2	0	0
MIR1184-3	0	0
UGT2B28	0.019547095	0
OR1N2	0	0
OR1N1	0	0
SIM2	0.371221099	0.066572806
PRSS12	0.28943358	1.019856918
SIM1	1.272584597	0.661265278
PRSS16	0.930112859	0.218521822
MEX3D	9.171977085	5.204146245
MEX3B	1.375440926	1.319960884
MEX3C	9.223702174	6.361599628
MEX3A	8.495533283	4.757450294
LACTB2	5.35879915	6.585077582
IL17RD	3.101877212	2.539021984
BTRC	8.378692464	5.104876357
IL17RB	5.42087657	7.210286255
PET100	8.873016362	8.269611161
CLCA3P	0	0.005700579
STYK1	2.034519194	2.912611093
SCRT1	0.008948525	0.051846755
SCRT2	0.009453865	0
MIR1244-1	326.0767056	156.3603006
IFNLR1	1.445941064	0.561161348
UBLCP1	11.41748303	10.46271975
MTMR9	2.780909524	3.035517978
MTMR8	0.139787727	0.25353846
MTMR7	0.172290541	0.506000465
MTMR6	7.650984642	8.923426759
MTMR4	6.437570975	16.77780348
MTMR3	0.973209653	0.836897097
MTMR2	5.603841317	5.67710276
MTMR1	12.48797528	4.762655391
NAAA	5.824411823	6.485558157
LOC349160	0	0.002834209
LOC200772	0.019098159	0.014753681
VAT1	47.34403003	90.30301433
CRTC3-AS1	0.282687351	0.225205618
LOC100288748	0.720323435	0.583388809
GAS2L1P2	0	0
DNASE2B	0.206198014	0.172566093
C5orf66-AS2	0	0
C5orf66-AS1	0.381087196	0
GGACT	1.327566509	1.250969602
KPNA6	13.06997693	13.28282606
CYB561	18.73254699	37.5874103
KPNA5	1.454668354	2.218129416
MIR5195	0	0.340745892
TACSTD2	186.3933574	34.59382445
KPNA3	14.44040552	13.89982766
MIR5193	23.1209448	8.535515899
FARP2	6.382968052	2.866953612
MIR5190	0.211352965	0.24491111
FARP1	5.750125389	2.986768756
C9orf40	1.402359165	1.835517727
C9orf43	0.169820723	0.248119552
C9orf47	0.227675273	0.640163692
TEK	2.691946191	7.46201591
OR2A12	0	0.018731251
OR2A14	0	0
SNAP47	8.256256244	5.076880752
DEPDC1	2.81517567	2.210173428
DEPDC7	0.299935657	0.388794546
DEPDC4	0.563969425	0.182230203
DEPDC5	2.329111736	1.637521816
SCYL2	14.52931386	11.59573778
SCYL3	8.521672934	3.785927947
SCYL1	17.89935525	19.19938376
STXBP1	4.785158254	5.75412207
STXBP3	7.144769946	7.813889991
STXBP2	13.19346389	7.619817172
STXBP5	1.741690083	2.74382515
STXBP4	0.714538077	0.918060587
STXBP6	0.157198189	0.408033385
S1PR3	5.726858951	5.834893879
S1PR2	3.563852339	3.894510554
S1PR1	8.539458117	23.27413163
TMEM200A	3.12982849	2.710503921
TMEM200C	0.267022358	0.313103129
TMEM200B	1.896490416	9.131964072
ENY2	6.498566173	6.447195597
CCZ1	0.959649599	1.215606067
GPN2	5.290828186	5.398964328
EXOC6	10.25196684	5.47006373
GOLT1B	11.49974327	12.67410144
ICE1	11.24228262	8.405660853
TRAPPC6A	24.22970324	19.90788698
TRAPPC6B	6.411925816	5.891265694
CDK3	0.412624757	0.184736056
CDK4	31.34535259	21.92449201
CDK5	5.927666543	7.802477828
CDK6	2.012162974	2.574563116
EIF4E1B	0	0.017833333
CDK8	2.571122557	5.078202092
HAPLN4	0	0
HAPLN1	0.029168897	0.008450067
HAPLN3	3.358616921	3.258068337
HAPLN2	0.022634856	0.069943378
RERE	16.71274075	16.31406491
RERG	23.52591867	5.49562384
DMBX1	0.420370538	0.155606506
SUPT3H	1.270148077	0.952353671
CACNA1C-AS4	0	0
LOC100130357	0.412528419	0.144666594
PRKCI	10.22136372	6.081477031
PRKCH	4.631578651	4.79090503
LOC102724264	0	0
PRKCA	0.673175871	1.3053727
PRKCB	0.879356363	1.333261236
PRKCE	2.467633324	1.613625074
PRKCD	58.96473881	33.91254422
PRKCG	0.035006702	0.023179993
PRKCZ	3.07563403	1.739651465
SGSM3	10.47105506	7.052618452
SGSM2	7.063701177	3.621405907
SGSM1	0.709175511	0.302759871
PRKCQ	0.528542771	1.236819686
CKLF-CMTM1	0.447121095	0.286326141
MUL1	14.47395037	16.06488296
NAA15	6.210016685	7.359437627
PPIL1	11.50881117	14.64595497
PPIL2	5.737618	4.279921062
PPIL3	7.502522541	6.158917678
PPIL4	9.776871843	8.856044961
PPIL6	1.867792325	0.227366707
SNORA14B	0.375738604	0.580530038
SNORA14A	0	0.145132509
CCDC94	14.27739238	9.462274827
CCDC96	5.28028641	2.389376679
CCDC97	18.29328776	12.00904096
LOC339529	0.065790806	0
CCDC91	4.443040429	2.821271973
CCDC92	7.649111314	4.898817866
CCDC93	6.696207015	6.207046597
ZNF570	1.976146837	2.04210224
ZNF571	1.147013834	0.760858233
ZNF572	1.295867949	0.520482847
ZNF573	0.681522036	0.64348579
ZNF574	5.680618773	3.916903863
ZNF575	0.72418893	0.547287396
ZNF576	5.056442089	3.596626235
ZNF577	2.511554	0.889442977
ZNF578	0.056447029	0.059958764
ZNF579	3.014054928	1.469024181
MAP3K21	0.523309514	0.324238053
SETDB1	13.80215611	16.31681855
SETDB2	3.478873599	4.908491002
LRRC37A5P	0.074452828	0.069019423
KCNAB1	0.579894299	1.146635785
KCNAB3	0.612831304	0.132615623
KCNAB2	3.165639121	2.93872781
RPL14	66.43921858	47.17647806
RPL15	102.3145198	83.4468576
TOMM34	19.99960742	12.12440644
RPL10	241.6949279	192.854936
RPL11	263.4434399	331.0774199
RPL12	170.9511045	125.0924444
RPL13	59.92123655	73.04477812
GPATCH4	10.72722283	15.56568242
LINC01405	0.022218446	0
GPATCH2	7.783187185	3.132022975
RPL19	297.3936144	387.0422934
GPATCH1	3.94826929	3.243653377
NAA10	5.790589876	5.912573561
SYK	5.445685605	4.809847358
NINL	3.883716265	2.074080768
SYP	0.518757037	0.57858195
KRTAP23-1	0	0
PDZK1IP1	14.39199049	0.408752895
STIL	5.718792059	2.066510967
LOC105375650	0.093739361	0.142567798
PHKA1	4.065965069	4.804114616
PHKA2	5.189137806	4.066571442
PCAT19	0.748768485	2.471811405
PCAT18	2.076107645	0.196079718
EEF1AKMT3	4.933564958	5.124863257
EEF1AKMT2	4.122008119	2.230575029
EEF1AKMT1	6.313755485	5.428649539
FAM162A	12.4460317	10.17611149
FAM162B	0.293772461	1.531876438
LOC103091866	0.323869801	0.572645527
FGGY	1.560802116	1.371407851
TOP3A	4.741408081	4.141856814
TOP3B	0.101841513	0.064906423
MIR7-2	0	0
MIR7-3	0	0
MIR7-1	156.4292972	83.07246914
ILK	3.98925688	3.368582196
LOC101927630	0.943540022	0.087468253
RABEP2	9.153999634	8.436184695
LOC101927637	0	0
LOC101927636	0.061612525	0.020398635
MORF4L2	181.8848702	78.57873064
MORF4L1	30.31874973	32.03187344
RABEPK	6.840851035	5.282763599
LOC105374524	0	0.018016449
FLT3LG	0.891157968	0.543864446
CNTN4-AS2	0.039690698	0
FAM171A2	0.621349473	0.872734466
FAM171A1	3.12513815	5.880343608
TBL1XR1	16.90664448	21.50677589
PAX8-AS1	0.329957062	0.578299681
SNRK	9.586420683	13.63727926
LOC105370458	0	0
IL6	0.490330706	0.397729013
IL7	0.229298028	0.398558174
IL4	0.103351083	0.023952187
IL5	0.010654214	0.037037597
IL2	0.075550658	0.08754642
IL3	0	0
CFC1B	0	0
OVOL3	0.072880333	0.028150702
PAXBP1-AS1	0.547449103	0.644056897
IL9	0	0
DTX4	2.581346488	3.881792686
SAT1	82.55118524	65.63382435
SAT2	11.845028	17.58947714
DTX1	1.345104805	5.479934926
DTX2	4.721697334	2.61134892
DTX3	11.54658429	6.328018883
CENPM	4.174755976	2.115767516
OXR1	7.345743987	8.563297237
LOC101928782	0	0
RB1CC1	9.720848642	11.59106552
SMC2-AS1	0.0332883	0.023144245
AKR1E2	0.30780407	0.462058196
NSF	8.780121569	12.43688464
LINC02060	0.049123292	0
DMC1	0.676521408	0.144555933
GPR180	1.657858214	3.29583393
RAMP1	4.781989286	5.922323753
CENPA	4.783419598	2.934487123
KRTAP26-1	0	0
CGB2	0	0
CYCSP52	0.272713503	0.316014335
RNF212B	0.205296712	0.085641573
GSTCD	7.136645942	2.069780942
SSH2	4.36250758	3.350433708
MIR203A	0	0
PARS2	2.507058603	3.322526515
CENPX	17.70339922	55.41293819
MCF2L2	0.030416413	0.016194045
PI4K2B	4.876641291	4.759854334
PI4K2A	9.364313744	10.37408147
INAFM1	9.525198161	5.885672562
NHLRC3	7.371136636	6.728654732
NHLRC2	5.334765026	4.436026941
NHLRC1	0.910881465	1.236924796
NHLRC4	1.751066844	1.489245702
LOC101928118	0.175494677	0.172073275
GSE1	12.43228292	10.1440819
CGREF1	2.344296317	1.557147139
MAP3K14-AS1	0.87340563	0.513826752
RARA-AS1	0.944594256	1.138357783
BRSK2	0.051437488	0.039736411
BRSK1	1.219365192	0.83656177
TLR2	4.041873842	2.910943474
TLR3	3.115601707	3.001290219
TLR1	2.587500906	1.996012042
TLR6	1.05343781	1.019414594
TLR7	1.652196723	2.012323957
TLR4	4.490848385	10.29968639
TLR5	2.788684953	1.734787026
TLR8	0.706937553	0.900201643
TLR9	0.026214321	0
MYADML	0	0
NUP205	13.42406179	9.84916183
VIM-AS1	0.670557599	0.59998304
LOC100132686	0.029873211	0.034616411
ARID4A	4.850394151	4.377850807
ARID4B	10.94996558	7.10779682
MMS19	14.90780974	12.10612071
ADGRG7	0.008266066	0
ADGRG6	0.506867962	0.739965113
ADGRG5	0.234034042	0.411812255
LOC101929243	1.447397736	3.125713772
LOC101929240	5.288562977	3.821931217
LOC101929241	0.016790702	0.087555114
UBXN8	3.295450642	5.079412258
TFE3	15.67653744	18.22509196
UBXN4	39.49885925	34.56351153
MIR3130-2	0	0
UBXN6	17.5076382	21.07860545
UBXN7	6.794143311	6.030049462
UBXN1	28.82146592	21.66670164
PLEKHA1	1.982943017	1.805231559
ADGRG1	15.33437887	9.566778348
TFEC	1.034759078	1.584385614
TFEB	2.7272316	3.940779327
KIAA1107	1.911269129	1.629873758
KIAA1109	5.957944056	6.520115207
APOA1-AS	0.21022675	0.452411286
ECI2	8.496583046	15.77614783
ECI1	11.62768074	12.68024619
LOC102723786	0	0
LOC729558	0.061233996	0.008869574
RTF1	22.32649205	17.2023526
SMCHD1	6.724520867	6.604777246
JAZF1	3.339587146	4.893348339
LRRC59	25.96172874	60.48500542
C6orf163	0.175883188	0.169841269
DRAXIN	0.517880938	0.069345917
MIR515-1	0	0
MIR515-2	0	0
DGUOK	24.46174521	19.7544796
MAK16	4.867311365	4.645528105
LOC101927571	0.192608072	0.207247806
LOC101927575	0	0
AMZ2P1	4.194189473	3.026791526
AWAT1	0.023581921	2.199759478
AWAT2	0.013785762	0.039936585
C5orf22	10.86552826	8.157441944
C5orf24	12.23130274	12.3167977
VLDLR-AS1	0.072134118	0.041793705
ANLN	14.0986349	7.104540505
SSBP1	12.06084762	8.739811049
SSBP3	13.47612706	10.00822901
SSBP2	5.959239569	2.31280821
BCL10	7.257526427	8.319506157
IL27RA	4.458248901	4.81553782
BHLHA9	0	0
MIR1185-1	0	0
FLJ13224	0.044671697	0
MIR1185-2	0	0
ZCCHC12	0.083366476	0.114167438
POGLUT1	3.630851553	2.871157435
KIR3DX1	0.006598336	0.011469008
AMZ2	12.00508915	31.23517483
VN1R3	0	0
HBQ1	0	0
RBMY2EP	0	0
FOXN3-AS1	0.455282153	2.87435137
FOXN3-AS2	0	0
OSTM1-AS1	0	0
DHX29	21.10850904	12.95845685
ZNF778	0.803939957	0.78559263
ZNF776	6.884772728	5.269786822
ZNF777	9.100010116	4.999731901
ZNF774	0.661548935	0.467319518
ZNF775	1.58606937	0.934622966
ZNF772	1.808426943	1.95093233
ZNF773	1.126796929	0.711100757
ZNF770	7.034995542	8.170007672
ZNF771	0.383937265	0.510937493
FBXW12	0.290852704	0.028086136
FBXW10	0.007703069	0.004463073
FBXW11	15.41053786	13.08651796
L1CAM	0.173114108	0.406480516
SNORD35A	0	0
SNORD35B	0	0
BAZ2A	25.38868295	17.39815503
BAZ2B	3.907902832	3.102928776
CYP11A1	0.179205035	0.235720804
LCTL	0.100930353	0.094678542
LOC100287175	4.782941946	12.96462306
GDF15	3.232576252	32.98965555
GDF11	1.078127172	1.022985529
GDF10	0.371458425	2.614510788
SPRTN	4.237079417	2.806566864
RPH3AL	1.304493077	0.836557565
CFAP44-AS1	0.049584273	0.019152384
IAPP	0	0
GZMA	12.76628647	8.021249764
GZMB	1.102450617	2.527218821
GZMM	0.894615724	1.824522975
GZMH	2.27576694	2.328071957
GZMK	3.457034482	3.481793609
LOC101928659	0.25299108	0.342020502
LOC101928651	0.004868482	0
MYH10	9.642817768	13.95702508
MYH11	4.416400965	9.771560287
MYH13	0.111851624	0.148127053
MYH14	18.10145857	7.981555394
MYH15	0.351613978	0.104407128
LMF2	18.7297205	19.19512875
PPP2R1B	4.498798823	9.548617666
PIK3AP1	4.358528194	3.952317046
INTS6L-AS1	0.042483008	0.147685091
RSPH14	0.076350825	0.112602809
SLCO4A1	0.588511835	1.509005504
OR6K3	0	0
OR6K2	0	0
OR6K6	0	0
SMIM10L2A	0.258634603	0.659340043
LEF1	7.594671731	6.541927046
LRP4-AS1	0.052379917	0.024278673
MTFMT	1.94109716	2.637504257
NAA38	11.22574677	14.15770244
NAA35	8.159234479	5.365039852
NAA30	3.523930265	4.580122567
ATAD2B	3.516371859	2.095236485
PLGLA	0	0
EBLN3P	14.70179439	10.15155227
REC114	0.036479476	0
DIP2A-IT1	0.039505227	0
PGF	1.233660379	1.468973713
PGD	34.73998564	84.62727512
PGC	0.091847214	13.53602538
PDE1C	0.234887601	0.160190755
PDE1B	1.30063363	3.166033877
PDE1A	0.612462245	2.005156443
DYM	8.997065019	8.530035229
LOC284344	0	0.019972364
PGR	4.912513444	1.250637157
PGP	7.502371469	13.7516645
LOC100288570	0	0.005901473
IVNS1ABP	14.05501215	10.05961031
SCIMP	0.992474949	1.140745663
NDUFC1	14.46913033	14.50539988
NDUFC2	13.36974864	108.0859588
BMI1	52.14195582	13.47668697
BDNF-AS	1.188931332	0.588943516
MRS2	6.057714434	8.053963628
SLC45A3	3.178858207	2.810325212
PDE12	4.537462556	5.895166711
SLC45A2	0.025877314	0.1079498
DMXL2	4.336356043	3.639875403
DMXL1	5.357983056	4.500062611
LINC00958	0.0844644	0
IFRD2	9.674864167	10.09730501
MIA	0.479758264	0.090151329
MIF	12.54777205	7.420210354
MIP	0.00505025	0.058521173
FRG2KP	0	0
CBFB	12.19080216	10.45839836
CGNL1	3.52490781	1.759582992
EID2	4.506587196	4.856187979
EID3	1.582259901	1.030500297
EID1	38.23851552	77.0670677
LOC100129138	0	0.015994195
WNT2B	0.316331163	0.176259568
GHRHR	0.005518354	0.025578184
MIR1270	0	0.236058901
MIR1277	0.313115503	0
MIR1276	0.203713701	0.472117802
MIR1275	0	0
MIR1278	0	0
SRRM2-AS1	0.903427491	1.414781828
ADAR	106.914855	110.7739162
SPRY4-IT1	0.144309279	0.557407931
LOC102723895	0.013117329	0.015200069
ADAL	2.466154217	1.76466207
SF3A1	21.01975197	22.2242611
SF3A2	24.19161951	13.57873465
SF3A3	17.62166492	16.39767716
LOC105376480	0	0
ADA2	11.07489536	13.8096085
TTPAL	4.474297859	3.624295012
TIFA	6.146641519	5.486008855
ZNF25	4.673271023	5.119819426
ZNF24	22.23851954	13.71288654
ZNF26	1.197832266	0.684619466
FAM223B	0	0
ZNF20	0.513606048	0.2692369
ZNF23	0.132258751	0.164013478
ZNF22	10.04817232	7.526864364
ZNF28	6.014396388	4.663724109
CSPG4P1Y	0	0
SH3TC2	0.065174304	0.131513376
SH3TC1	1.455707761	1.180049375
MIR1226	0	0
BBS10	6.466989189	6.033192731
BBS12	2.463321269	2.317806772
LOC100506790	0	0
UBL4B	0.05719972	0.556766799
UBL4A	19.91700335	19.36939574
RNPEP	42.31676378	35.48008027
RNF113B	0.049151852	0
